Date,Bank Rate
1984,9.5
1984,9.5
1984,9.5
1984,9.5
1984,9.5
1984,9.5
1984,9.5
1984,9.5
1984,9.5
1984,9.5
1984,9.5
1984,9.5
1984,9.5
1984,9.5
1984,9.5
1984,9.5
1984,9.5
1984,9.5
1984,9.5
1984,9.5
1984,9.5
1984,9.5
1985,9.5
1985,9.5
1985,9.5
1985,9.5
1985,9.5
1985,9.5
1985,9.5
1985,9.5
1985,9.5
1985,9.5
1985,9.5
1985,9.5
1985,9.5
1985,11.875
1985,11.875
1985,11.875
1985,11.875
1985,11.875
1985,11.875
1985,11.875
1985,11.875
1985,11.875
1985,11.875
1985,11.875
1985,11.875
1985,11.875
1985,11.875
1985,13.875
1985,13.875
1985,13.875
1985,13.875
1985,13.875
1985,13.875
1985,13.875
1985,13.875
1985,13.875
1985,13.875
1985,13.875
1985,13.875
1985,13.875
1985,13.875
1985,13.875
1985,13.875
1985,13.875
1985,13.875
1985,13.875
1985,13.875
1985,13.875
1985,13.875
1985,13.875
1985,13.375
1985,13.375
1985,13.375
1985,13.375
1985,13.375
1985,13.375
1985,13.375
1985,13.375
1985,13.375
1985,13.375
1985,13.375
1985,13.375
1985,13.375
1985,13.375
1985,13.375
1985,13.375
1985,13.375
1985,13.375
1985,13.375
1985,13.375
1985,13.375
1985,13.375
1985,13.375
1985,13.375
1985,13.375
1985,13.375
1985,13.375
1985,13.375
1985,13.375
1985,13.375
1985,13.375
1985,13.375
1985,13.375
1985,13.375
1985,13.375
1985,13.375
1985,12.875
1985,12.875
1985,12.875
1985,12.875
1985,12.875
1985,12.875
1985,12.875
1985,12.875
1985,12.875
1985,12.875
1985,12.875
1985,12.875
1985,12.875
1985,12.875
1985,12.875
1985,12.875
1985,12.875
1985,12.875
1985,12.875
1985,12.875
1985,12.875
1985,12.875
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,12.375
1985,11.875
1985,11.875
1985,11.875
1985,11.875
1985,11.875
1985,11.875
1985,11.875
1985,11.875
1985,11.875
1985,11.875
1985,11.875
1985,11.875
1985,11.875
1985,11.875
1985,11.875
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1985,11.375
1986,11.375
1986,11.375
1986,11.375
1986,11.375
1986,11.375
1986,11.375
1986,11.375
1986,11.375
1986,11.375
1986,11.375
1986,11.375
1986,11.375
1986,11.375
1986,11.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,12.375
1986,11.375
1986,11.375
1986,11.375
1986,11.375
1986,11.375
1986,11.375
1986,11.375
1986,11.375
1986,11.375
1986,11.375
1986,11.375
1986,11.375
1986,11.375
1986,11.375
1986,11.375
1986,11.375
1986,11.375
1986,11.375
1986,11.375
1986,11.375
1986,11.375
1986,11.375
1986,11.375
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.375
1986,10.375
1986,10.375
1986,10.375
1986,10.375
1986,10.375
1986,10.375
1986,10.375
1986,10.375
1986,10.375
1986,10.375
1986,10.375
1986,10.375
1986,10.375
1986,10.375
1986,10.375
1986,10.375
1986,10.375
1986,10.375
1986,10.375
1986,10.375
1986,10.375
1986,10.375
1986,10.375
1986,10.375
1986,10.375
1986,10.375
1986,10.375
1986,10.375
1986,10.375
1986,10.375
1986,10.375
1986,10.375
1986,10.375
1986,10.375
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,9.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1986,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.875
1987,10.375
1987,10.375
1987,10.375
1987,10.375
1987,10.375
1987,10.375
1987,10.375
1987,10.375
1987,10.375
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.375
1987,9.375
1987,9.375
1987,9.375
1987,9.375
1987,9.375
1987,9.375
1987,9.375
1987,9.375
1987,9.375
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.875
1987,9.375
1987,9.375
1987,9.375
1987,9.375
1987,9.375
1987,9.375
1987,9.375
1987,9.375
1987,9.375
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.875
1987,8.375
1987,8.375
1987,8.375
1987,8.375
1987,8.375
1987,8.375
1987,8.375
1987,8.375
1987,8.375
1987,8.375
1987,8.375
1987,8.375
1987,8.375
1987,8.375
1987,8.375
1987,8.375
1987,8.375
1987,8.375
1987,8.375
1987,8.375
1987,8.375
1987,8.375
1987,8.375
1987,8.375
1987,8.375
1987,8.375
1987,8.375
1987,8.375
1987,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,7.875
1988,7.875
1988,7.875
1988,7.875
1988,7.875
1988,7.875
1988,7.875
1988,7.875
1988,7.875
1988,7.875
1988,7.875
1988,7.875
1988,7.875
1988,7.875
1988,7.875
1988,7.875
1988,7.875
1988,7.875
1988,7.875
1988,7.875
1988,7.875
1988,7.875
1988,7.875
1988,7.875
1988,7.875
1988,7.875
1988,7.875
1988,7.875
1988,7.875
1988,7.875
1988,7.875
1988,7.875
1988,7.875
1988,7.875
1988,7.875
1988,7.875
1988,7.875
1988,7.875
1988,7.875
1988,7.375
1988,7.375
1988,7.375
1988,7.375
1988,7.375
1988,7.375
1988,7.375
1988,7.375
1988,7.375
1988,7.375
1988,7.375
1988,7.375
1988,7.375
1988,7.375
1988,7.375
1988,7.375
1988,7.375
1988,7.875
1988,7.875
1988,7.875
1988,7.875
1988,7.875
1988,7.875
1988,7.875
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.375
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,8.875
1988,9.875
1988,9.875
1988,9.875
1988,9.875
1988,9.875
1988,9.875
1988,9.875
1988,9.875
1988,9.875
1988,9.875
1988,9.875
1988,9.875
1988,9.875
1988,9.875
1988,10.375
1988,10.375
1988,10.375
1988,10.375
1988,10.375
1988,10.375
1988,10.375
1988,10.375
1988,10.375
1988,10.375
1988,10.375
1988,10.375
1988,10.375
1988,10.375
1988,10.375
1988,10.375
1988,10.375
1988,10.375
1988,10.875
1988,10.875
1988,10.875
1988,10.875
1988,10.875
1988,10.875
1988,10.875
1988,10.875
1988,10.875
1988,10.875
1988,10.875
1988,10.875
1988,10.875
1988,10.875
1988,10.875
1988,10.875
1988,10.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,11.875
1988,12.875
1988,12.875
1988,12.875
1988,12.875
1988,12.875
1988,12.875
1988,12.875
1988,12.875
1988,12.875
1988,12.875
1988,12.875
1988,12.875
1988,12.875
1988,12.875
1988,12.875
1988,12.875
1988,12.875
1988,12.875
1988,12.875
1988,12.875
1988,12.875
1988,12.875
1988,12.875
1988,12.875
1988,12.875
1988,12.875
1988,12.875
1988,12.875
1988,12.875
1988,12.875
1988,12.875
1988,12.875
1988,12.875
1988,12.875
1988,12.875
1988,12.875
1988,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,12.875
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.8438
1989,13.8438
1989,13.8438
1989,13.8438
1989,13.875
1989,13.875
1989,13.875
1989,13.875
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,13.75
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1989,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
1990,14.875
